32:0.324506923374,-0.409868468448,-0.290761354966,-0.0266883017773,0.0268608400796,-0.257413075856,-0.120128828844,0.00312870797932,0.0079649582718,0.0401955784477,-0.298156175765,0.276653052078,0.0274729713484,0.171456093043,-0.337725436313,0.09089763328,0.0905180283386,0.0663090815862,-0.0153312916848,-0.0191382102117,-0.20959305189,0.0350683533173,-0.0603014050209,-0.181194075374,0.258524276247,0.100379937778,0.00785229845132,-0.180387639451,-0.0994382767965,0.0767712049704,-0.0793504529706,0.167759452105,-0.0641193157453,-0.0193734493617,0.0952301219638,-0.1182322567,-0.00833387868486,-0.0401857769399,-0.0972170353691,-0.0546889451873,0.0439635052979,0.101813855068,-0.0165132158161,0.0745175733844,0.171118499516,0.050152899686,-0.027493256601,0.0221100792513,-0.0595789200957,0.0857942026937
110:0.5103756627,0.109365586858,-0.0235626191091,0.259522789635,-0.473053989873,-0.0729398774307,0.444773259022,0.107183864051,-0.0905385810428,-0.256962744419,0.256136485401,0.457389104819,0.098093203797,-0.546109259116,-0.226536652073,0.219657041587,-0.00342240717024,-0.0520041435917,0.586977693718,-0.387079833618,0.302921822432,-0.0372876442854,0.148450734998,-0.321685721677,-0.0285607184325,0.50629351945,0.056958389582,0.162047987733,0.261518060113,-0.382260484705,0.0301649897618,-0.0825771430227,-0.0647360040691,0.266534444823,0.349447303101,0.0994617395615,0.0409691609453,0.577634652406,0.0873590928267,-0.433812019259,0.0777976889038,0.40232865371,-0.182605570183,-0.24998317333,-0.517628560841,-0.394092128171,-0.127405074957,0.453454347198,0.124315394823,0.218370323885
102:-1.23182400591,-0.0524493751723,-0.0418239771449,0.129702397258,0.279005427508,0.014633782636,0.00662324369111,-0.0416406694628,-0.453543426279,-0.0339598974965,0.0207555004476,0.308854382197,-0.0614077022244,-0.214218600072,-0.0267240679237,0.0926420480226,0.0490102892095,-0.0224918455116,-0.171122671739,-0.277214497836,0.16306158066,-0.147480464531,0.277019809387,0.113640964169,0.050466067198,-0.0801677957278,-0.0246350473736,0.236478903029,0.261674380821,-0.169535314605,0.392643117506,-0.421284807929,-0.206184603117,-0.0479340822117,-0.101909604749,0.261831957439,-0.0827578844066,0.17308282266,0.0172327585022,-0.100756534665,-0.0997553629201,-0.198910406856,-0.00599000884256,-0.0148529991991,0.0530907380881,0.140211969641,-0.175355670693,0.148305431816,0.0373905398523,0.208364787658
318:0.573737487624,-0.229353050381,0.549463213371,0.388000039486,0.121295964662,-0.00229704588886,-0.469218207048,-0.372685919654,0.223739889251,-0.0808790917655,-0.0295426840949,0.0334848161688,-0.211904653443,0.228844475427,0.258769380266,-0.023715908354,-0.345221547886,-0.113637694812,-0.216713554733,-0.339894469517,0.196569992139,-0.466942817313,-0.191393372196,0.220895893883,-0.085400320436,0.18170888369,-0.0884161546152,0.166621372093,0.0962657613239,0.10623704611,-0.069426248236,0.154249383215,-0.0727943276241,-0.0444264689623,0.166656755745,-0.11201475298,-0.0550178163113,-0.102112330244,0.20486081131,0.00305545721264,0.00848383003064,-0.222122918008,-0.0320222161591,0.0499038267999,-0.294541206177,0.257991147871,-0.120763082096,-0.0675182653129,0.141284539259,-0.152363505715
202:0.637729842857,-0.457305010045,0.419806527803,-0.194104742736,0.223220231922,-0.00916024781608,-0.180126234272,0.142801420812,-0.140384630255,-0.0838116676382,-0.25607718407,0.645651110106,0.212699923705,0.366644595858,-0.334913063421,0.101124488262,-0.126924660282,-0.180778526161,-0.28212843289,-0.291528620114,-0.311662069861,-0.348415243794,-0.0306339258444,-0.0783418254391,-0.169701316445,0.352565733101,0.280967239605,-0.182084281879,-0.00931647202802,0.110673900158,-0.236521617878,0.166800098234,0.0769811397065,-0.0722820672682,0.125700321882,-0.0393884586142,-0.283053445348,-0.267192079632,0.195657810537,-0.0191854648834,-0.0325348099113,-0.0667783726934,-0.0466041391805,0.133836997375,-0.0406745194843,-0.0582747084714,-0.0427891675525,0.0135186327707,-0.0389376925807,-0.0168772803105
111:-0.026424337665,-0.0668551818041,-0.322342632344,-0.559521076903,0.114733744067,0.141704924421,-0.231215213694,-0.459606125863,-0.158351192256,-0.127426105602,-0.516828178154,-0.310354321625,0.0654208488451,-1.19919156238,0.396437326671,-0.361970071351,0.224505502513,-0.0254508469117,0.157454981383,-0.041214101229,-0.0259542689799,0.253395470912,-0.209542114713,0.242320520362,-0.449052391025,0.434890604102,-0.126427546059,-0.550325610218,0.0207012448211,-0.415156278632,-0.147729774325,-0.0632843689978,0.00180550357857,-0.0423296414406,-0.487565939186,-0.289247146999,0.0381013546007,0.0324590799108,0.715775679794,-0.0713107861358,-0.423291554732,0.35424565798,-0.135858208012,-0.0446610082886,0.20371426529,-0.0438081306053,-0.106725195735,-0.448139708586,-0.179621911319,-0.0323617590683
275:0.520566358618,0.985137501974,0.0832915499769,0.118609372543,0.153322144553,-0.117527400573,0.387511594711,-0.00357639362688,-0.450338038025,-1.17825034365,-0.35579346242,-0.00950254764813,0.909471111809,0.841878487454,1.23408239907,-0.0406350576018,0.516266567711,0.552809773688,-0.666419781841,-0.718591325366,-0.116935160167,0.479136474644,-0.101372372537,-0.454720849512,-0.225540476181,-0.193620045416,0.0192766855347,0.0851600844024,0.443888854514,-0.176323151053,-0.447473703541,0.0497210212169,-0.181213672755,-0.284132808675,-0.0192669133249,0.107709624934,0.00495753404771,-0.323869627468,-0.390955083563,-0.290386056729,0.316397300772,0.0697956537148,-0.0991918762599,-0.0580151824308,0.388190327725,-0.0378171661157,0.135023867109,0.0834977113959,0.42097528118,-0.0227473436386
213:0.201700194208,-0.168008599313,-0.434554801402,0.529301332837,-0.00614177375977,-0.183719735163,0.326091052562,0.256524209023,0.321229264503,0.0502440910079,0.294632056526,-0.0906458562511,-0.0219154949922,0.0724262668593,-0.256232174363,-0.100810804488,0.190112703604,-0.466286863374,-0.02075334775,0.238092026091,-0.0087660990316,-0.0355797837561,0.312098810907,-0.145619150038,-0.221179329623,0.157205394708,0.0946970499956,-0.120014904664,0.0625891050168,-0.0259539116092,-0.14968911499,-0.0156752867423,-0.0307316188534,-0.159499415402,-0.111017146673,-0.0899448013455,0.0944975289789,-0.0910867229311,0.182444062443,0.108848394892,0.0871616965113,-0.152669625503,-0.069528268134,-0.0171940505334,-0.001152168826,-0.0644512072636,-0.105070285514,-0.201395188765,-0.060028961837,-0.289613621064
139:0.65653721629,0.824264160684,0.324101670418,0.365710036187,-0.493253599496,0.50867864247,0.308032226626,0.38349706165,0.627351612188,0.246401501336,-0.27261563686,0.21833751494,0.451591026692,0.0566553107217,0.0453184534638,-0.16927687883,0.0012159659121,0.474016393909,0.075562337535,-0.375659495062,-0.335880406886,0.0508759301866,0.250897375226,0.0365687821017,-0.0252641342676,0.268286238253,-0.271626039767,-0.167839378976,0.0339531470255,-0.00474313533152,0.276785036977,-0.0374615049391,-0.0473879773285,0.0463096369078,0.123802617986,-0.0516536877909,-0.325043788238,-0.0808032309704,-0.045968023146,-0.00833471202645,-0.248063743543,-0.0247730129439,0.0415188673796,-0.278531049196,0.143909907368,0.000640913577851,0.334391564113,-0.163286073439,-0.184853339663,0.0222245837802
496:-1.11946059931,0.0492820520602,0.906472688207,0.84443256903,-0.150638716409,-0.234560817411,-0.434212907746,-0.181333375193,0.315222163194,-0.220170036889,0.0500775985576,-0.241698494987,-0.296117936268,0.0938876192212,0.14544857585,0.097242557029,-0.128546035343,-0.358696926524,-0.0668183010561,-0.19128076111,0.0251246871676,-0.097501057756,-0.100077287213,-0.0556307547846,0.052580139992,0.110556683187,-0.144966682484,0.202413544641,-0.253293244669,-0.046594034936,-0.086336521068,-0.137834071718,0.0275507576491,-0.0049653135578,0.0693354156793,-0.072098152818,0.121127233639,-0.186305736572,-0.0643044053235,-0.107920975852,-0.187959384513,0.104462896168,0.394893493128,0.203914225186,0.121822152108,-0.0834021835487,0.0434008500913,0.0879863785097,-0.156511592213,0.122245082936
